I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
-177.051117,-42.333923,-0.242702,-0.002635,0.000007,0.188436,-0.240326,0.970692,0.322568,0.000000,0.000000,9.794615
-177.075348,-42.335144,-0.242697,0.003285,0.000011,-1.055918,-0.240322,0.970694,0.322568,0.000000,0.000000,9.692307
-177.041779,-42.316715,-0.242697,-0.000357,0.000000,1.081597,-0.240325,0.970693,0.322568,0.000000,0.000000,9.783846
-177.060043,-42.312897,-0.242701,-0.002517,0.000006,-2.128979,-0.240325,0.970693,0.322568,0.000000,0.000000,9.751538
-177.065796,-42.321785,-0.242694,-0.000703,0.000000,-1.327857,-0.240326,0.970692,0.322568,0.000000,0.000000,9.702179
-177.027588,-42.335186,-0.242693,0.005117,0.000026,-0.960380,-0.240317,0.970695,0.322568,0.000000,0.000000,9.721025
-177.076935,-42.328400,-0.242697,-0.000738,0.000001,3.583893,-0.240317,0.970694,0.322568,0.000000,0.000000,9.704871
-177.058228,-42.328136,-0.242699,-0.000623,0.000000,1.968997,-0.240323,0.970694,0.322568,0.000000,0.000000,9.782051
-177.034210,-42.325798,-0.242689,-0.001677,0.000003,-3.278266,-0.240317,0.970695,0.322568,0.000000,0.000000,9.719231
-177.045410,-42.330627,-0.242687,0.000540,0.000000,-1.032326,-0.240316,0.970695,0.322568,0.000000,0.000000,9.767693
-177.022705,-42.319984,-0.242695,-0.005037,0.000025,-3.249951,-0.240319,0.970693,0.322568,0.000000,0.000000,9.726410
-177.055328,-42.336727,-0.242682,0.004003,0.000016,-1.954098,-0.240299,0.970699,0.322568,0.000000,0.000000,9.759615
-177.060211,-42.331219,-0.242680,0.000434,0.000000,3.986995,-0.240305,0.970698,0.322568,0.000000,0.000000,9.771282
-177.011566,-42.332874,-0.242685,0.000221,0.000000,4.192550,-0.240302,0.970699,0.322568,0.000000,0.000000,9.674358
-177.043015,-42.316105,-0.242673,-0.007026,0.000049,-4.606838,-0.240309,0.970696,0.322568,0.000000,0.000000,9.721923
-177.088684,-42.319221,-0.242698,-0.005785,0.000033,-0.731762,-0.240322,0.970693,0.322568,0.000000,0.000000,9.721923
-177.081909,-42.326965,-0.242701,-0.002602,0.000007,-2.195105,-0.240325,0.970691,0.322568,0.000000,0.000000,9.828718
-177.113693,-42.331299,-0.242708,-0.001926,0.000004,-1.098831,-0.240332,0.970690,0.322568,0.000000,0.000000,9.695000
-177.053436,-42.328312,-0.242723,-0.002642,0.000007,2.237003,-0.240350,0.970686,0.322568,0.000000,0.000000,9.802692
-177.087677,-42.328354,-0.242747,-0.004148,0.000017,2.801381,-0.240370,0.970681,0.322568,0.000000,0.000000,9.771282
-177.057678,-42.335506,-0.242744,0.000823,0.000001,0.954638,-0.240363,0.970683,0.322568,0.000000,0.000000,9.755128
-177.053131,-42.335052,-0.242746,-0.000731,0.000001,2.061798,-0.240369,0.970681,0.322568,0.000000,0.000000,9.738077
-177.038361,-42.335865,-0.242734,0.000809,0.000001,-3.096377,-0.240357,0.970684,0.322568,0.000000,0.000000,9.757820
-177.017609,-42.326530,-0.242759,-0.005033,0.000025,2.473243,-0.240382,0.970677,0.322568,0.000000,0.000000,9.764102
-177.005951,-42.331959,-0.242765,-0.003077,0.000009,-5.130035,-0.240387,0.970676,0.322568,0.000000,0.000000,9.738975
-176.966217,-42.336079,-0.242777,-0.002454,0.000006,0.014208,-0.240399,0.970673,0.322568,0.000000,0.000000,9.732692
-177.021408,-42.331455,-0.242808,-0.002541,0.000006,6.801301,-0.240417,0.970670,0.322568,0.000000,0.000000,9.758718
-177.016571,-42.333565,-0.242785,-0.001637,0.000003,-5.106871,-0.240410,0.970671,0.322568,0.000000,0.000000,9.791025
-177.047333,-42.373177,-0.242791,-0.000210,0.000000,1.485604,-0.240409,0.970672,0.322568,0.000000,0.000000,9.691410
-177.082458,-42.377178,-0.242800,-0.007288,0.000053,-1.836598,-0.240421,0.970668,0.322568,0.000000,0.000000,9.823333
-177.129639,-42.407803,-0.242788,0.002474,0.000006,-1.411323,-0.240410,0.970672,0.322568,0.000000,0.000000,9.552307
-177.083191,-42.420750,-0.242785,-0.000180,0.000000,1.330338,-0.240407,0.970671,0.322568,0.000000,0.000000,9.862821
-177.146423,-42.436222,-0.242792,0.004694,0.000022,3.426621,-0.240399,0.970674,0.322568,0.000000,0.000000,9.675256
-177.105270,-42.417408,-0.242790,-0.006108,0.000037,0.019050,-0.240415,0.970670,0.322568,0.000000,0.000000,9.719231
-177.070755,-42.431686,-0.242791,0.000872,0.000001,1.804728,-0.240417,0.970670,0.322568,0.000000,0.000000,9.861026
-177.088745,-42.427944,-0.242795,0.001266,0.000002,0.063889,-0.240416,0.970670,0.322568,0.000000,0.000000,9.744359
-177.056564,-42.418571,-0.242782,0.003829,0.000015,0.324527,-0.240400,0.970674,0.322568,0.000000,0.000000,9.782051
-177.089325,-42.383633,-0.242794,-0.006105,0.000037,-0.114226,-0.240415,0.970671,0.322568,0.000000,0.000000,9.738975
-177.119858,-42.386322,-0.242775,0.001480,0.000002,-2.194103,-0.240397,0.970674,0.322568,0.000000,0.000000,9.783846
-177.123627,-42.385086,-0.242776,0.005442,0.000030,3.892767,-0.240387,0.970678,0.322568,0.000000,0.000000,9.741667
-177.136444,-42.360020,-0.242761,-0.002880,0.000008,-2.260874,-0.240388,0.970677,0.322568,0.000000,0.000000,9.760512
-177.083618,-42.364353,-0.242771,-0.000718,0.000001,2.002740,-0.240390,0.970676,0.322568,0.000000,0.000000,9.835000
-177.134750,-42.355133,-0.242774,-0.003387,0.000011,-0.102760,-0.240400,0.970674,0.322568,0.000000,0.000000,9.826025
-177.126007,-42.365685,-0.242770,0.001648,0.000003,-1.097607,-0.240404,0.970673,0.322568,0.000000,0.000000,9.787436
-177.112518,-42.369537,-0.242774,0.004784,0.000023,0.185755,-0.240384,0.970678,0.322568,0.000000,0.000000,9.737180
-177.141724,-42.354679,-0.242748,-0.000538,0.000000,-3.502071,-0.240371,0.970681,0.322568,0.000000,0.000000,9.730897
-177.147980,-42.351120,-0.242760,-0.003072,0.000009,-0.744276,-0.240387,0.970678,0.322568,0.000000,0.000000,9.733589
-177.143494,-42.354706,-0.242754,0.000977,0.000001,0.049005,-0.240373,0.970681,0.322568,0.000000,0.000000,9.837692
-177.130920,-42.353985,-0.242755,-0.000697,0.000000,1.020963,-0.240374,0.970680,0.322568,0.000000,0.000000,9.718333
-177.192719,-42.354813,-0.242747,0.000750,0.000001,0.027505,-0.240370,0.970682,0.322568,0.000000,0.000000,9.785641
-177.197754,-42.349052,-0.242754,-0.002928,0.000009,-1.799329,-0.240377,0.970679,0.322568,0.000000,0.000000,9.794615
-177.220337,-42.353580,-0.242758,-0.000675,0.000000,-0.042011,-0.240385,0.970678,0.322568,0.000000,0.000000,9.742564
-177.207733,-42.348694,-0.242774,-0.002699,0.000007,0.627037,-0.240396,0.970677,0.322568,0.000000,0.000000,9.773077
-177.196289,-42.363857,-0.242758,0.003404,0.000012,1.808406,-0.240381,0.970679,0.322568,0.000000,0.000000,9.776667
-177.214539,-42.360977,-0.242745,0.002472,0.000006,-1.209778,-0.240372,0.970681,0.322568,0.000000,0.000000,9.790128
-177.197052,-42.354546,-0.242758,0.001053,0.000001,3.631484,-0.240373,0.970680,0.322568,0.000000,0.000000,9.740769
-177.206696,-42.360531,-0.242750,0.002818,0.000008,1.131069,-0.240373,0.970680,0.322568,0.000000,0.000000,9.794615
-177.243042,-42.348671,-0.242776,-0.004010,0.000016,3.124923,-0.240406,0.970673,0.322568,0.000000,0.000000,9.730000
-177.245270,-42.362049,-0.242776,0.002815,0.000008,0.267193,-0.240398,0.970675,0.322568,0.000000,0.000000,9.855640
-177.224365,-42.353020,-0.242780,-0.001618,0.000003,2.910992,-0.240402,0.970673,0.322568,0.000000,0.000000,9.715641
-177.228027,-42.358524,-0.242781,0.000461,0.000000,1.956900,-0.240392,0.970675,0.322568,0.000000,0.000000,9.742564
-177.177185,-42.338360,-0.242805,-0.009275,0.000086,4.093322,-0.240426,0.970668,0.322568,0.000000,0.000000,9.887051
-177.221069,-42.370766,-0.242781,0.005953,0.000035,1.326236,-0.240392,0.970675,0.322568,0.000000,0.000000,9.705769
-177.243591,-42.347050,-0.242774,-0.003061,0.000009,-1.530809,-0.240393,0.970676,0.322568,0.000000,0.000000,9.831410
-177.279602,-42.358051,-0.242777,-0.000869,0.000001,3.207310,-0.240392,0.970676,0.322568,0.000000,0.000000,9.709359
-177.306213,-42.349701,-0.242757,-0.003750,0.000014,-5.421631,-0.240379,0.970679,0.322568,0.000000,0.000000,9.767693
-177.268127,-42.351398,-0.242768,-0.003885,0.000015,0.309741,-0.240390,0.970675,0.322568,0.000000,0.000000,9.723718
-177.286728,-42.376820,-0.242757,0.008254,0.000068,-0.116481,-0.240376,0.970680,0.322568,0.000000,0.000000,9.778461
-177.259430,-42.365265,-0.242757,0.002999,0.000009,2.381441,-0.240369,0.970681,0.322568,0.000000,0.000000,9.809872
-177.252686,-42.345661,-0.242751,-0.007099,0.000050,-2.343015,-0.240389,0.970676,0.322568,0.000000,0.000000,9.756923
-177.270035,-42.377617,-0.242752,0.006849,0.000047,-0.980947,-0.240375,0.970680,0.322568,0.000000,0.000000,9.691410
-177.283539,-42.356728,-0.242756,-0.002786,0.000008,-4.357328,-0.240386,0.970678,0.322568,0.000000,0.000000,9.778461
-177.292328,-42.364655,-0.242757,0.000405,0.000000,0.035071,-0.240384,0.970677,0.322568,0.000000,0.000000,9.783846
-177.278015,-42.363499,-0.242771,-0.000705,0.000000,2.101499,-0.240393,0.970677,0.322568,0.000000,0.000000,9.772180
-177.275650,-42.347660,-0.242769,-0.008364,0.000070,-3.352040,-0.240391,0.970676,0.322568,0.000000,0.000000,9.795512
-177.274963,-42.357628,-0.242766,-0.004042,0.000016,-3.511691,-0.240392,0.970675,0.322568,0.000000,0.000000,9.721025
-177.264328,-42.368717,-0.242784,0.001911,0.000004,3.626091,-0.240402,0.970674,0.322568,0.000000,0.000000,9.780256
-177.308563,-42.360626,-0.242780,-0.002819,0.000008,-1.608909,-0.240402,0.970673,0.322568,0.000000,0.000000,9.747949
-177.276764,-42.375431,-0.242778,0.003665,0.000013,0.895702,-0.240404,0.970673,0.322568,0.000000,0.000000,9.792820
-177.295883,-42.360687,-0.242790,-0.002453,0.000006,-0.804282,-0.240415,0.970670,0.322568,0.000000,0.000000,9.759615
-177.323883,-42.361656,-0.242806,-0.002542,0.000006,-0.095231,-0.240427,0.970668,0.322568,0.000000,0.000000,9.776667
-177.276093,-42.362011,-0.242810,-0.002570,0.000007,2.187480,-0.240435,0.970666,0.322568,0.000000,0.000000,9.738077
-177.294159,-42.360310,-0.242819,-0.003776,0.000014,-1.201767,-0.240440,0.970662,0.322568,0.000000,0.000000,9.731794
-177.291199,-42.369827,-0.242846,0.000698,0.000000,4.204337,-0.240466,0.970658,0.322568,0.000000,0.000000,9.817051
-177.306061,-42.370056,-0.242857,0.000599,0.000000,4.212554,-0.240477,0.970655,0.322568,0.000000,0.000000,9.763205
-177.324890,-42.370312,-0.242849,0.000359,0.000000,-3.691379,-0.240469,0.970657,0.322568,0.000000,0.000000,9.684231
-177.278381,-42.360699,-0.242857,-0.003852,0.000015,-0.175907,-0.240473,0.970656,0.322568,0.000000,0.000000,9.714744
-177.310593,-42.374138,-0.242851,0.001072,0.000001,2.922583,-0.240471,0.970659,0.322568,0.000000,0.000000,9.779359
-177.317078,-42.364025,-0.242833,-0.001347,0.000002,-3.305602,-0.240457,0.970660,0.322568,0.000000,0.000000,9.699487
-177.305634,-42.370331,-0.242832,0.002179,0.000005,2.167644,-0.240444,0.970662,0.322568,0.000000,0.000000,9.803590
-177.315659,-42.372478,-0.242820,0.001479,0.000002,-0.464023,-0.240440,0.970664,0.322568,0.000000,0.000000,9.786538
-177.316162,-42.381233,-0.242821,0.004454,0.000020,1.965262,-0.240430,0.970666,0.322568,0.000000,0.000000,9.722820
-177.313583,-42.361073,-0.242814,-0.003715,0.000014,-3.021064,-0.240450,0.970662,0.322568,0.000000,0.000000,9.766794
-177.381119,-42.387520,-0.242826,0.008212,0.000067,4.744251,-0.240439,0.970664,0.322568,0.000000,0.000000,9.744359
-177.366028,-42.362717,-0.242820,-0.002177,0.000005,-1.836243,-0.240441,0.970663,0.322568,0.000000,0.000000,9.785641
-177.357971,-42.373093,-0.242813,0.000225,0.000000,-2.366912,-0.240434,0.970665,0.322568,0.000000,0.000000,9.721923
-177.315002,-42.368565,-0.242810,-0.000045,0.000000,-1.055367,-0.240431,0.970666,0.322568,0.000000,0.000000,9.812564
-177.332733,-42.356625,-0.242820,-0.007008,0.000049,-4.701089,-0.240440,0.970663,0.322568,0.000000,0.000000,9.753333
-177.333893,-42.373974,-0.242810,0.000419,0.000000,-2.299995,-0.240431,0.970664,0.322568,0.000000,0.000000,9.752436
-177.372894,-42.375690,-0.242814,0.000104,0.000000,-3.747707,-0.240439,0.970665,0.322568,0.000000,0.000000,9.767693
-177.337524,-42.377983,-0.242812,0.001409,0.000002,0.197536,-0.240433,0.970665,0.322568,0.000000,0.000000,9.735384
-177.383759,-42.379169,-0.242808,0.003019,0.000009,-0.576325,-0.240429,0.970665,0.322568,0.000000,0.000000,9.783846
-177.392105,-42.374443,-0.242830,-0.000568,0.000000,4.623133,-0.240451,0.970662,0.322568,0.000000,0.000000,9.688718
-177.412949,-42.361061,-0.242846,-0.007034,0.000049,-0.074839,-0.240466,0.970656,0.322568,0.000000,0.000000,9.825128
-177.405701,-42.380394,-0.242853,0.001629,0.000003,2.143708,-0.240472,0.970657,0.322568,0.000000,0.000000,9.760512
-177.463715,-42.367767,-0.242856,-0.003492,0.000012,-2.092678,-0.240476,0.970655,0.322568,0.000000,0.000000,9.809872
-177.454224,-42.381786,-0.242865,0.001373,0.000002,4.305882,-0.240481,0.970654,0.322568,0.000000,0.000000,9.738077
-177.465485,-42.367298,-0.242871,-0.004935,0.000024,-1.378184,-0.240494,0.970650,0.322568,0.000000,0.000000,9.710257
-177.448730,-42.371086,-0.242879,-0.004124,0.000017,-3.223278,-0.240498,0.970647,0.322568,0.000000,0.000000,9.757820
-177.452148,-42.379173,-0.242877,0.000691,0.000000,-3.837651,-0.240500,0.970649,0.322568,0.000000,0.000000,9.789230
-177.446075,-42.384392,-0.242884,0.002772,0.000008,3.155859,-0.240499,0.970649,0.322568,0.000000,0.000000,9.821538
-177.436829,-42.379292,-0.242889,0.000751,0.000001,3.029263,-0.240500,0.970650,0.322568,0.000000,0.000000,9.745256
-177.408508,-42.368359,-0.242882,-0.004875,0.000024,-2.140342,-0.240505,0.970648,0.322568,0.000000,0.000000,9.720128
-177.422241,-42.384621,-0.242860,0.002661,0.000007,-4.337607,-0.240480,0.970654,0.322568,0.000000,0.000000,9.751538
-177.452423,-42.367413,-0.242883,-0.004465,0.000020,-0.084947,-0.240502,0.970649,0.322568,0.000000,0.000000,9.781154
-177.451920,-42.362106,-0.242894,-0.008133,0.000066,-2.727121,-0.240513,0.970646,0.322568,0.000000,0.000000,9.733589
-177.469315,-42.381981,-0.242901,0.000391,0.000000,2.477752,-0.240523,0.970643,0.322568,0.000000,0.000000,9.736281
-177.456146,-42.381748,-0.242901,0.000507,0.000000,-2.977418,-0.240523,0.970644,0.322568,0.000000,0.000000,9.732692
-177.487946,-42.375534,-0.242923,-0.002732,0.000007,2.144295,-0.240548,0.970637,0.322568,0.000000,0.000000,9.758718
-177.443451,-42.390434,-0.242914,0.003495,0.000012,-3.155748,-0.240536,0.970639,0.322568,0.000000,0.000000,9.738975
-177.497559,-42.391930,-0.242926,0.004947,0.000024,3.180889,-0.240532,0.970641,0.322568,0.000000,0.000000,9.773974
-177.527603,-42.380653,-0.242902,-0.000799,0.000001,-2.434938,-0.240520,0.970642,0.322568,0.000000,0.000000,9.823333
-177.462830,-42.378841,-0.242934,-0.001574,0.000002,3.408105,-0.240551,0.970638,0.322568,0.000000,0.000000,9.811666
-177.487579,-42.380775,-0.242920,-0.000422,0.000000,-0.948310,-0.240546,0.970638,0.322568,0.000000,0.000000,9.791025
-177.504974,-42.387085,-0.242938,0.001539,0.000002,3.303244,-0.240555,0.970637,0.322568,0.000000,0.000000,9.745256
-177.473633,-42.385006,-0.242931,0.000355,0.000000,-2.109262,-0.240549,0.970635,0.322568,0.000000,0.000000,9.788333
-177.500000,-42.394825,-0.242945,0.004801,0.000023,4.415265,-0.240562,0.970635,0.322568,0.000000,0.000000,9.736281
-177.481720,-42.388489,-0.242951,0.001404,0.000002,3.207527,-0.240561,0.970634,0.322568,0.000000,0.000000,9.773077
-177.484528,-42.389332,-0.242940,0.001160,0.000001,-1.076325,-0.240557,0.970636,0.322568,0.000000,0.000000,9.750641
-177.500580,-42.390217,-0.242929,0.002757,0.000008,2.419792,-0.240547,0.970638,0.322568,0.000000,0.000000,9.725513
-177.499908,-42.380768,-0.242920,-0.001572,0.000002,-3.150972,-0.240538,0.970638,0.322568,0.000000,0.000000,9.792820
-177.469238,-42.374641,-0.242947,-0.004779,0.000023,1.564242,-0.240564,0.970634,0.322568,0.000000,0.000000,9.716538
-177.521545,-42.387764,-0.242947,0.000353,0.000000,1.227546,-0.240565,0.970633,0.322568,0.000000,0.000000,9.737180
-177.516724,-42.387897,-0.242938,0.000359,0.000000,-1.086543,-0.240555,0.970636,0.322568,0.000000,0.000000,9.740769
-177.550552,-42.383934,-0.242936,-0.001941,0.000004,-3.967633,-0.240561,0.970634,0.322568,0.000000,0.000000,9.774872
-177.508881,-42.382229,-0.242941,-0.001272,0.000002,-4.244442,-0.240559,0.970633,0.322568,0.000000,0.000000,9.827821
-177.549606,-42.389923,-0.242936,0.001788,0.000003,-1.226912,-0.240546,0.970638,0.322568,0.000000,0.000000,9.738975
-177.557358,-42.400578,-0.242926,0.005823,0.000034,5.557174,-0.240528,0.970641,0.322568,0.000000,0.000000,9.753333
-177.559158,-42.377205,-0.242928,-0.004862,0.000024,-0.318221,-0.240550,0.970637,0.322568,0.000000,0.000000,9.713846
-177.587341,-42.399101,-0.242918,0.004749,0.000023,0.425281,-0.240536,0.970640,0.322568,0.000000,0.000000,9.769487
-177.586670,-42.391144,-0.242916,0.000163,0.000000,-1.506938,-0.240534,0.970641,0.322568,0.000000,0.000000,9.749743
-177.600952,-42.390457,-0.242915,0.000555,0.000000,1.185876,-0.240533,0.970641,0.322568,0.000000,0.000000,9.714744
-177.532745,-42.384911,-0.242937,-0.002825,0.000008,5.147452,-0.240550,0.970637,0.322568,0.000000,0.000000,9.684231
-177.554596,-42.387966,-0.242945,-0.001743,0.000003,2.096382,-0.240562,0.970635,0.322568,0.000000,0.000000,9.740769
-177.581284,-42.400589,-0.242924,0.003416,0.000012,0.876341,-0.240534,0.970641,0.322568,0.000000,0.000000,9.776667
-177.610718,-42.398300,-0.242917,0.002425,0.000006,3.010170,-0.240531,0.970642,0.322568,0.000000,0.000000,9.767693
-177.658691,-42.375492,-0.242922,-0.006542,0.000043,-2.513791,-0.240555,0.970635,0.322568,0.000000,0.000000,9.695897
-177.650284,-42.401150,-0.242935,0.003647,0.000013,0.720836,-0.240545,0.970638,0.322568,0.000000,0.000000,9.788333
-177.586609,-42.369293,-0.242946,-0.009795,0.000096,-2.725155,-0.240575,0.970630,0.322568,0.000000,0.000000,9.766794
-177.622559,-42.398697,-0.242957,0.001243,0.000002,0.907886,-0.240574,0.970631,0.322568,0.000000,0.000000,9.720128
-177.597900,-42.397446,-0.242963,0.001739,0.000003,2.897083,-0.240576,0.970630,0.322568,0.000000,0.000000,9.750641
-177.581055,-42.396740,-0.242976,0.000359,0.000000,5.411555,-0.240592,0.970628,0.322568,0.000000,0.000000,9.754230
-177.599243,-42.402031,-0.242964,0.004032,0.000016,2.301807,-0.240577,0.970631,0.322568,0.000000,0.000000,9.808974
-177.626312,-42.385830,-0.242961,-0.003541,0.000013,-1.731377,-0.240578,0.970630,0.322568,0.000000,0.000000,9.793717
-177.608078,-42.401405,-0.242953,0.002557,0.000007,0.969872,-0.240558,0.970635,0.322568,0.000000,0.000000,9.773974
-177.605286,-42.389496,-0.242939,-0.002757,0.000008,0.101405,-0.240564,0.970633,0.322568,0.000000,0.000000,9.739872
-177.617035,-42.401695,-0.242958,0.002836,0.000008,4.359156,-0.240575,0.970632,0.322568,0.000000,0.000000,9.764102
-177.619354,-42.396072,-0.242940,-0.000943,0.000001,-2.632757,-0.240557,0.970635,0.322568,0.000000,0.000000,9.773077
-177.620041,-42.402081,-0.242941,0.002901,0.000008,3.586019,-0.240558,0.970635,0.322568,0.000000,0.000000,9.773077
-177.615967,-42.398911,-0.242956,0.000543,0.000000,7.504117,-0.240562,0.970634,0.322568,0.000000,0.000000,9.647436
-177.596680,-42.386063,-0.242960,-0.004415,0.000019,4.310602,-0.240584,0.970628,0.322568,0.000000,0.000000,9.771282
-177.593674,-42.401867,-0.242965,0.001720,0.000003,-0.891846,-0.240586,0.970628,0.322568,0.000000,0.000000,9.800898
-177.609131,-42.402149,-0.242968,0.001726,0.000003,-1.936256,-0.240584,0.970628,0.322568,0.000000,0.000000,9.738975
-177.608154,-42.400421,-0.242956,0.000404,0.000000,-4.095064,-0.240573,0.970628,0.322568,0.000000,0.000000,9.732692
-177.626495,-42.389412,-0.242976,-0.005018,0.000025,-4.762541,-0.240592,0.970625,0.322568,0.000000,0.000000,9.726410
-177.694839,-42.398388,-0.242980,-0.000508,0.000000,-1.285974,-0.240600,0.970624,0.322568,0.000000,0.000000,9.711154
-177.684067,-42.405376,-0.242975,0.002774,0.000008,-3.187997,-0.240603,0.970624,0.322568,0.000000,0.000000,9.746154
-177.633926,-42.412071,-0.242978,0.006180,0.000038,1.962355,-0.240583,0.970629,0.322568,0.000000,0.000000,9.767693
-177.660004,-42.392353,-0.242987,-0.003832,0.000015,2.571754,-0.240607,0.970622,0.322568,0.000000,0.000000,9.803590
-177.664612,-42.400211,-0.242987,0.001026,0.000001,0.414589,-0.240611,0.970622,0.322568,0.000000,0.000000,9.790128
-177.665558,-42.406078,-0.242989,0.002882,0.000008,2.361721,-0.240593,0.970626,0.322568,0.000000,0.000000,9.821538
-177.686829,-42.402294,-0.242979,0.000434,0.000000,1.676669,-0.240595,0.970626,0.322568,0.000000,0.000000,9.809872
-177.715210,-42.418583,-0.242970,0.006396,0.000041,2.529467,-0.240575,0.970630,0.322568,0.000000,0.000000,9.787436
-177.682922,-42.393227,-0.242977,-0.003606,0.000013,2.254251,-0.240589,0.970626,0.322568,0.000000,0.000000,9.764999
-177.704224,-42.403980,-0.242974,0.000462,0.000000,2.030752,-0.240591,0.970630,0.322568,0.000000,0.000000,9.739872
-177.689667,-42.404568,-0.242964,0.000403,0.000000,3.213227,-0.240585,0.970628,0.322568,0.000000,0.000000,9.785641
-177.698425,-42.413689,-0.242963,0.005026,0.000025,1.354075,-0.240579,0.970629,0.322568,0.000000,0.000000,9.741667
-177.710846,-42.403614,-0.242983,-0.000553,0.000000,4.246728,-0.240599,0.970625,0.322568,0.000000,0.000000,9.793717
-177.708588,-42.403446,-0.242998,-0.002050,0.000004,3.303915,-0.240613,0.970620,0.322568,0.000000,0.000000,9.700384
-177.730469,-42.412895,-0.242997,0.004102,0.000017,1.274443,-0.240609,0.970621,0.322568,0.000000,0.000000,9.752436
-177.720840,-42.406548,-0.242996,0.000643,0.000000,-0.107490,-0.240616,0.970621,0.322568,0.000000,0.000000,9.782051
-177.765045,-42.407440,-0.242993,0.000471,0.000000,-1.971365,-0.240612,0.970621,0.322568,0.000000,0.000000,9.730897
-177.726395,-42.400364,-0.243007,-0.002562,0.000007,-0.045338,-0.240623,0.970618,0.322568,0.000000,0.000000,9.799103
-177.749969,-42.402515,-0.243005,-0.001376,0.000002,-1.056006,-0.240624,0.970618,0.322568,0.000000,0.000000,9.760512
-177.724670,-42.407581,-0.243010,0.000780,0.000001,-1.887245,-0.240629,0.970617,0.322568,0.000000,0.000000,9.770385
-177.737854,-42.398785,-0.243029,-0.003506,0.000012,0.115124,-0.240643,0.970613,0.322568,0.000000,0.000000,9.773077
-177.770538,-42.410709,-0.243029,0.000135,0.000000,-1.249005,-0.240643,0.970614,0.322568,0.000000,0.000000,9.774872
-177.808105,-42.408741,-0.243026,0.000721,0.000001,-3.055862,-0.240640,0.970614,0.322568,0.000000,0.000000,9.704871
-177.781189,-42.401081,-0.243035,-0.003968,0.000016,-1.942271,-0.240654,0.970611,0.322568,0.000000,0.000000,9.782948
-177.790924,-42.409103,-0.243039,-0.000922,0.000001,-0.655839,-0.240654,0.970611,0.322568,0.000000,0.000000,9.795512
-177.764069,-42.409279,-0.243043,0.000915,0.000001,2.143440,-0.240658,0.970611,0.322568,0.000000,0.000000,9.754230
-177.800720,-42.412117,-0.243034,0.001785,0.000003,1.091044,-0.240637,0.970615,0.322568,0.000000,0.000000,9.763205
-177.780579,-42.405262,-0.243020,-0.001574,0.000002,0.093977,-0.240631,0.970617,0.322568,0.000000,0.000000,9.711154
-177.770233,-42.399094,-0.243019,-0.004969,0.000025,-3.586637,-0.240642,0.970614,0.322568,0.000000,0.000000,9.757820
-177.790741,-42.410866,-0.243026,0.000672,0.000000,0.243099,-0.240645,0.970613,0.322568,0.000000,0.000000,9.787436
-177.786041,-42.415077,-0.243023,0.001250,0.000002,-2.914958,-0.240638,0.970616,0.322568,0.000000,0.000000,9.721025
-177.874481,-42.416321,-0.243014,0.001044,0.000001,-0.241624,-0.240629,0.970618,0.322568,0.000000,0.000000,9.797307
-177.851532,-42.400291,-0.243022,-0.004584,0.000021,-1.113091,-0.240641,0.970614,0.322568,0.000000,0.000000,9.706666
-177.849350,-42.410130,-0.243044,-0.001889,0.000004,2.095147,-0.240650,0.970611,0.322568,0.000000,0.000000,9.775769
-177.879105,-42.405159,-0.243035,-0.003943,0.000016,-4.218252,-0.240653,0.970612,0.322568,0.000000,0.000000,9.759615
-177.925140,-42.416943,-0.243031,0.001533,0.000002,0.992939,-0.240642,0.970614,0.322568,0.000000,0.000000,9.800898
-177.932892,-42.405121,-0.243032,-0.003691,0.000014,-0.751409,-0.240650,0.970612,0.322568,0.000000,0.000000,9.778461
-177.938690,-42.421478,-0.243025,0.002236,0.000005,-1.098619,-0.240643,0.970614,0.322568,0.000000,0.000000,9.753333
-177.912781,-42.425529,-0.243039,0.004942,0.000024,5.883642,-0.240646,0.970613,0.322568,0.000000,0.000000,9.754230
-177.912903,-42.403786,-0.243045,-0.004504,0.000020,-1.830141,-0.240659,0.970608,0.322568,0.000000,0.000000,9.738975
-177.941681,-42.417675,-0.243049,0.000421,0.000000,0.292294,-0.240663,0.970609,0.322568,0.000000,0.000000,9.755128
-177.930847,-42.412716,-0.243049,-0.001573,0.000002,-2.187057,-0.240671,0.970607,0.322568,0.000000,0.000000,9.749743
-177.890259,-42.418709,-0.243065,0.000376,0.000000,2.857051,-0.240674,0.970606,0.322568,0.000000,0.000000,9.791923
-177.869019,-42.420628,-0.243049,0.001541,0.000002,-1.787414,-0.240659,0.970610,0.322568,0.000000,0.000000,9.743462
-177.936127,-42.409237,-0.243073,-0.003711,0.000014,7.156862,-0.240691,0.970602,0.322568,0.000000,0.000000,9.767693
-177.942688,-42.419586,-0.243065,0.000285,0.000000,-4.559877,-0.240679,0.970604,0.322568,0.000000,0.000000,9.710257
-177.902863,-42.420074,-0.243052,0.001889,0.000004,-3.740973,-0.240670,0.970607,0.322568,0.000000,0.000000,9.704871
-177.995468,-42.422550,-0.243052,0.003020,0.000009,0.384322,-0.240666,0.970609,0.322568,0.000000,0.000000,9.771282
-177.943176,-42.417271,-0.243046,-0.000708,0.000001,-3.346570,-0.240660,0.970608,0.322568,0.000000,0.000000,9.783846
